7049,30042
9090,20095
6660,26325
13167,28874
12818,28720
184,18925
12766,22114
12854,17797
3804,17629
4353,18625
2404,25128
4293,29871
3144,18522
12541,29351
2235,30045
10490,25778
554,21087
3019,30127
3241,21838
2985,17711
6665,30052
3671,21422
9459,18622
4354,18446
11296,27339
11937,15092
8686,22082
7148,19848
11938,17946
13531,14225
3601,29728
303,20687
3159,29383
5440,29446
3288,18651
4318,28588
6646,22081
2358,25133
12523,24234
4304,17578
12536,29357
3806,30133
5688,25761
3283,17526
3314,16839
3904,20088
12804,30111
5432,21634
8573,27281
8195,15055
3279,17784
8297,25131
1356,25508
12421,27340
2120,17798
2367,17675
214,20241
3263,16500
11273,28644
1865,26324
13630,30045
494,16848
12205,29378
1782,18153
2121,17619
213,16606
9084,18721
3793,22327
8776,14404
6043,23077
9458,27041
2397,16736
494,20231
3321,16855
7177,14146
11483,16561
438,22551
9540,22909
1676,15360
13740,17758
13365,18635
3096,17676
9787,22786
5439,18617
4434,25514
3187,17794
4320,28610
8295,20897
3572,17605
12775,17990
1445,17228
5439,28416
5429,17148
4501,30119
11939,17716
12801,23373
11084,18922
12775,17988
256,22695
2374,21074
4368,17697
1823,24169
2128,17635
911,20677
6107,23627
13074,18055
5429,20531
11274,18265
3050,17681
6387,20234
4327,21079
4368,21080
6102,26666
7809,19849
4455,30124
3060,15336
5702,29176
3015,17845
30,17629
3056,17846
9080,17797
3147,17964
2328,21079
2431,17794
4420,18237
678,17850
4379,18236
13126,18595
3019,18718
3852,18719
58,18142
88,20236
11480,18491
13223,15495
4451,16769
4369,14515
11481,19093
3107,17784
4349,22908
4375,17713
3318,28584
3005,17507
3010,17851
2320,16650
4353,30197
12290,27341
7149,21092
13426,14319
6420,15055
11937,29697
2077,17646
4473,23883
4181,17847
2350,18744
12804,18702
2292,18739
7755,15425
4432,18597
13618,18626
3313,28590
3151,23344
8698,17449
4515,30151
10558,15792
4326,16666
2151,17753
3744,18196
13363,27152
11082,20673
11553,26674
9908,30205
11299,21839
1782,29375
3326,18622
11395,28717
1209,29513
3756,18206
2181,27394
3924,20234
3260,13838
2798,28302
4352,18237
3268,18617
5695,24167
11939,28588
3163,13905
2977,17687
2352,28215
3109,17806
2199,14387
1803,14387
8528,25497
13745,22908
8074,27047
2322,18924
2330,30119
4060,15584
9075,18496
12802,17851
8361,26323
3315,17682
7048,20235
3280,18627
11935,18266
3321,18628
10478,18815
13709,26634
9788,17614
2408,22081
12991,17723
3316,17503
4,16700
13739,15896
5,30134
5697,14040
3121,14783
3158,30126
4492,17843
12572,15295
11556,26167
2091,29729
12545,29687
8008,16197
6413,19845
2984,17703
2774,13921
3579,14880
908,28595
8527,14318
7599,27289
3272,17581
6296,28305
13131,13946
6692,21889
2241,16841
13075,29098
3175,17648
5441,18931
7813,19112
13126,29817
2460,21840
4009,17847
2615,22909
4328,29870
5430,18772
4297,17725
3886,16693
2201,23077
3099,17811
748,27532
294,29082
3231,17930
4411,28592
3226,17586
4447,17669
9789,29866
3129,17653
3134,17997
3067,16775
4384,30152
10482,21162
4071,25491
4400,17853
7651,27048
7856,28234
12517,24232
2407,17668
4396,13947
4000,13947
12052,21429
5307,26636
13275,29509
3585,21841
3867,20773
3125,29962
3502,20086
546,19854
12205,16009
13213,28631
13491,27821
12426,21081
6108,21437
4360,17673
320,17821
4294,29885
12523,24397
12112,23365
3239,17417
1910,30044
11482,29385
3053,14783
3206,15779
3555,20097
8930,14684
4350,13952
9805,27716
10242,27717
3735,18752
3014,18238
213,16419
2706,13921
9084,18534
3110,18700
6095,23080
2397,29381
4378,18629
501,29129
4357,17752
649,23365
3321,16668
11098,16563
3448,18695
11936,16908
5438,28408
3260,18644
3234,17423
13683,23453
9806,27537
2547,22909
11940,17781
4003,16473
4433,22473
579,21091
2414,29735
11473,25485
9458,23821
5434,18086
12433,21097
213,16769
1732,20481
12566,26322
3783,17638
362,26691
6424,15792
3187,27406
3753,18927
3249,17704
6640,22772
9699,23883
4407,18219
12801,29602
7455,26331
11939,17529
11089,25495
3285,17361
12801,23186
5433,17834
4399,16823
3650,21431
6666,18708
12545,18278
908,30018
9029,29723
3983,21082
2333,17853
11084,15702
4338,28598
5317,29178
3240,26636
13440,22540
4393,16227
3056,24075
3108,17849
184,29960
3147,17777
2431,17607
3866,16710
4353,16828
4301,16638
3883,20097
774,18125
1840,27719
3050,17844
3112,18722
3860,29727
185,17730
3258,17793
2170,29351
3011,29967
3256,17720
2395,25497
3297,17721
12223,22549
4477,17803
10475,16533
2974,28587
3062,17854
4369,17711
2319,29824
11937,29510
3150,23336
11937,16678
13425,21077
8914,15224
12773,23366
5837,17671
2134,23628
976,27277
12211,27046
7848,21845
9282,30145
12517,16206
8186,21840
3099,29383
7175,28892
5432,29636
1356,30127
11482,24392
7042,27050
11483,20830
9026,22985
11483,14414
10242,16308
2145,17751
9237,16789
2428,30117
12206,27052
11074,25506
5325,28234
2147,29875
13753,14318
5294,20253
3197,16335
6648,15792
11477,24398
3571,18239
4326,16829
9233,22682
3018,17501
3290,15745
3008,16813
3875,18650
3443,16741
2696,21422
3289,29106
4153,17840
8576,28010
11936,18681
4338,16839
4439,17645
4301,17711
3752,14463
3153,22048
13705,22541
11084,29957
2414,18676
5,29947
12803,17485
2157,27910
256,20898
4516,29384
2178,15955
185,28602
12542,29229
10245,28633
7814,15013
2404,27787
3235,27715
9030,18916
12545,16668
2436,29954
2703,21438
2434,29881
12290,15395
8685,21887
12167,27073
3327,17855
12167,20657
9151,14712
5286,21839
7813,18925
4384,16783
2360,30117
4328,29683
3284,17404
11480,29526
3886,16506
4440,17846
11938,17572
5440,22656
13654,22552
677,28633
12245,16002
9082,18675
3530,17810
8917,21082
570,28012
9784,16503
17,29526
7051,16508
8133,26635
294,19446
4303,17733
10476,21160
3279,17410
9031,14953
4361,27537
6298,23626
8724,26322
9471,15225
13712,22907
3208,18698
11268,14744
11559,27725
1525,20247
3185,17748
3683,21408
2305,16423
4294,16866
4360,27285
2428,25124
12517,24395
8529,14153
3233,17415
5442,18164
8719,26328
679,28305
8841,28011
6412,18628
1209,17917
3862,14176
157,29132
9154,19840
5288,21861
12535,24220
9232,14835
4326,18252
3731,21075
9897,17669
4422,18714
525,21422
3782,17630
12565,26314
6288,26671
9540,28951
3162,22086
3096,30134
7048,15055
12529,27788
2937,22907
3219,21839
3260,21840
2373,14463
3004,17713
3260,15424
2436,18195
11940,27393
445,21843
12775,20647
758,20088
11936,29903
5429,23190
4376,18719
449,29132
12803,18908
10478,23434
9408,29182
12801,29415
11121,29727
2462,16383
4425,17857
11935,19852
3189,20095
5665,22908
1537,23209
2179,20232
8215,14528
12519,29702
4434,25490
6384,15425
8202,27098
3020,18596
1445,17204
12140,20257
3205,17595
9280,18235
12573,22768
4359,16456
2311,30150
3296,17713
3948,21840
12515,29179
3601,27394
4384,18206
3147,17590
12890,21886
9029,20087
2360,25124
1871,29097
3050,17657
9741,22767
868,16819
8720,29131
677,20257
2358,16383
10420,28717
4388,25495
11480,18117
3324,28025
3481,20095
12567,26336
5432,19300
7813,23731
4293,15055
1452,20253
12537,29877
6676,15425
3258,27405
58,14735
3046,29966
3442,29966
9082,20098
6021,23078
3015,17821
5432,29099
4379,18212
11092,27053
8912,27796
12219,21839
12713,15958
5431,29628
13578,28302
10482,25781
546,21090
3011,30130
5298,30038
350,17768
787,17769
4431,17621
5492,26871
4400,22472
196,30133
294,17836
1314,27085
4298,15779
4392,21076
3151,29386
2723,14387
3177,17775
2432,17621
13706,30150
2156,21887
3890,29725
11483,20643
8227,27289
3198,15619
6690,27909
7683,20251
6385,28027
9083,28967
9083,22551
3921,21841
7068,18635
2243,30150
3238,16149
5442,16554
3228,17713
6089,13921
12200,27050
6679,14918
3172,17781
1520,27311
12165,23831
5438,16812
11012,27824
4386,28027
4073,23366
3034,17847
4501,27785
4002,18238
3694,13921
1766,27717
9232,16608
11842,21865
10474,23984
12802,17477
13156,22139
2065,27784
3275,17909
2978,29966
13708,29822
6653,29131
4434,29946
4376,29941
9280,29107
2348,14486
1599,25510
3817,21841
1671,20660
12802,14444
12526,25126
7071,17778
3999,14153
13551,28303
3866,27395
4487,29957
3149,17955
7173,21438
2245,29822
11485,17282
6634,14744
911,18693
12762,27096
9896,17712
2989,17673
2333,22472
4210,17756
2770,22473
7808,21427
3270,29966
6686,14153
12756,27281
2518,15055
2122,15055
2399,17807
3892,22550
9706,18719
11106,27435
2235,16652
3102,18489
3738,22083
11932,14187
11097,16769
2984,17679
2395,30116
2077,18695
13532,27098
5256,26324
2135,22083
13486,13921
11844,21887
4068,27098
3062,22473
9072,17800
13239,23843
5431,18219
12928,15091
2279,14665
13619,29726
2370,14783
3156,14938
9155,29354
3097,18495
10471,27045
3054,21077
2069,27098
12964,18131
1782,17242
3284,17567
13394,17715
2349,30121
3282,17494
3099,17787
1323,29725
4520,25128
12421,13947
1782,27041
5915,27084
8323,29174
9027,27075
6940,23845
2427,22083
870,14881
12211,28632
5443,21612
438,15224
3325,16817
3273,16627
4453,27289
8682,30046
