29,194
103,143
95,139
106,139
81,204
4,119
21,199
4,128
22,154
25,187
65,134
25,196
32,195
15,124
68,139
32,204
90,145
50,109
26,151
79,154
86,202
101,154
71,150
89,198
78,198
50,127
7,156
78,207
153,210
102,146
91,146
19,139
28,206
83,151
94,151
103,138
53,119
33,150
81,199
25,146
53,128
73,195
45,124
87,139
72,150
20,207
34,151
86,152
22,149
65,129
23,212
74,196
15,119
74,205
32,199
15,128
35,195
7,124
24,195
98,153
26,146
79,149
71,145
36,187
82,154
100,190
8,116
36,196
92,195
36,205
77,206
83,146
94,146
4,109
81,194
45,119
72,145
73,199
45,128
39,206
34,146
86,147
22,144
37,142
37,151
32,194
138,212
7,119
96,206
35,199
7,128
24,199
79,144
90,153
100,185
28,187
11,116
29,152
28,196
92,199
80,197
69,206
53,109
104,191
53,127
25,154
20,197
22,139
31,206
37,137
86,151
37,146
15,109
74,195
15,127
16,181
101,139
79,139
99,206
88,206
36,186
71,153
60,116
29,147
77,196
77,205
19,200
105,151
45,109
85,145
39,187
33,153
81,202
74,154
39,196
45,127
39,205
23,197
86,146
7,109
96,196
16,176
36,154
48,119
96,205
76,199
7,127
48,128
68,195
82,139
68,204
40,142
29,151
40,151
81,152
69,196
141,212
69,205
19,195
105,146
2,124
19,204
93,153
42,206
31,187
197,210
106,190
32,152
31,196
95,199
87,195
31,205
97,150
107,191
70,151
88,196
99,196
28,154
99,205
88,205
68,199
40,137
26,202
40,146
81,147
77,195
29,146
60,124
21,151
44,116
2,119
27,203
91,206
19,199
94,202
27,212
2,128
39,186
75,207
85,153
103,189
32,147
106,185
39,195
4,174
84,203
87,199
84,212
1,168
89,150
70,146
9,127
96,195
48,109
77,154
48,127
68,194
26,206
81,151
8,167
69,195
39,154
193,212
42,187
20,150
27,198
51,128
42,196
19,194
74,139
30,203
83,206
94,206
30,212
103,193
31,186
32,151
55,116
96,154
16,134
84,198
1,163
22,195
5,124
36,139
100,142
34,206
22,204
100,151
80,145
99,195
15,174
69,154
62,124
98,208
79,204
8,162
81,146
102,187
73,151
2,109
20,145
91,196
31,154
43,119
91,205
23,150
30,198
2,127
43,128
75,197
13,124
4,155
103,188
32,146
16,129
25,205
99,154
35,151
88,154
24,151
5,119
1,167
100,137
22,199
5,128
100,146
28,139
92,151
7,174
38,189
62,119
98,203
26,196
79,199
62,128
98,212
104,143
26,205
90,208
82,195
54,124
73,146
51,109
8,175
51,127
83,196
94,196
13,119
83,205
94,205
13,128
4,168
35,146
24,146
55,124
34,187
68,152
22,194
34,196
97,197
37,192
15,155
34,205
86,206
77,139
92,146
80,153
98,198
79,194
98,207
42,154
54,119
90,203
26,200
19,152
82,199
54,128
90,212
39,139
71,208
29,202
102,186
43,109
4,127
91,195
20,153
94,200
43,127
96,139
25,186
4,163
25,195
76,151
5,109
68,147
38,143
37,187
203,210
9,116
5,127
89,197
78,197
69,139
7,155
15,168
62,109
28,205
91,154
102,154
19,147
90,198
62,127
8,156
90,207
71,203
71,212
31,139
106,142
29,206
106,151
95,151
13,109
94,195
23,153
1,116
41,189
13,127
107,143
93,208
99,139
88,139
33,203
25,199
76,146
38,138
68,151
58,116
86,196
26,154
86,205
15,163
78,201
36,195
8,124
7,168
70,206
98,197
54,109
19,151
94,154
83,154
75,150
71,198
54,127
40,192
103,141
106,137
95,146
106,146
21,206
72,153
87,151
105,187
41,193
107,138
188,212
93,203
210,212
33,198
74,199
22,152
93,212
34,154
85,208
32,202
68,146
26,149
79,152
86,200
50,116
8,119
15,167
28,186
36,199
8,128
7,163
28,195
11,124
42,139
19,146
94,149
41,143
75,145
40,187
29,196
29,205
81,206
84,150
87,146
22,147
93,198
93,207
37,154
191,212
85,203
85,212
32,206
26,144
79,147
86,195
58,124
70,196
102,139
70,205
91,139
11,119
28,199
11,128
94,144
41,138
25,139
21,187
198,210
4,116
21,196
73,206
105,186
37,140
22,151
86,154
78,150
85,198
85,207
26,139
35,206
24,206
79,151
63,134
101,151
8,109
100,192
60,119
77,199
60,128
21,146
8,127
83,139
94,139
92,206
40,186
42,205
105,154
53,116
75,153
81,196
81,205
64,134
39,199
31,195
34,139
22,146
86,149
93,197
78,145
15,116
32,196
96,199
88,195
32,205
98,150
79,146
63,129
101,146
82,151
100,187
11,109
29,154
40,154
69,199
44,124
80,208
104,193
45,116
81,200
64,129
73,196
73,205
31,199
86,144
20,208
37,139
97,153
24,187
35,187
32,200
7,116
70,154
35,196
99,199
88,199
24,196
98,145
35,205
76,206
24,205
90,150
68,202
82,146
60,109
40,140
29,149
60,127
92,196
21,154
44,119
80,203
92,205
42,186
27,197
44,128
80,212
41,141
42,195
104,188
19,202
81,195
53,124
25,151
84,197
103,210
86,139
20,203
95,206
1,162
20,212
107,189
78,153
17,134
89,153
38,193
68,206
100,186
29,144
81,154
80,198
80,207
105,139
30,197
42,199
19,206
74,151
106,192
55,119
32,154
20,198
55,128
72,208
23,203
87,206
78,148
17,129
1,175
107,193
24,186
36,151
100,154
35,186
48,116
76,196
76,205
38,188
26,195
40,139
29,139
26,204
81,149
44,109
8,174
73,154
91,199
44,127
83,195
93,150
94,204
74,146
103,191
32,149
106,187
4,167
95,196
33,212
35,154
24,154
